Date,Open,High,Low,Close,Adj Close,Volume
2014-02-03,3.952500,3.957500,3.857500,3.872500,3.659587,43172800
2014-02-04,3.870000,3.902500,3.850000,3.895000,3.680849,28069200
2014-02-05,3.867500,3.880000,3.830000,3.860000,3.647775,21467600
2014-02-06,3.865000,3.920000,3.860000,3.910000,3.695024,16838000
2014-02-07,3.920000,3.972500,3.885000,3.967500,3.749364,15724800
2014-02-10,3.962500,4.032500,3.960000,3.980000,3.761176,32437200
2014-02-11,4.002500,4.072500,3.982500,4.062500,3.839140,23538400
2014-02-12,4.075000,4.237500,4.075000,4.207500,3.976168,74452800
2014-02-13,4.312500,4.365000,4.237500,4.340000,4.101385,90283600
2014-02-14,4.300000,4.487500,4.297500,4.477500,4.231323,81753600
2014-02-18,4.480000,4.495000,4.437500,4.475000,4.228961,42898800
2014-02-19,4.475000,4.575000,4.455000,4.535000,4.285662,45034000
2014-02-20,4.545000,4.705000,4.537500,4.695000,4.436865,39808800
2014-02-21,4.687500,4.747500,4.630000,4.660000,4.403790,45105200
2014-02-24,4.650000,4.762500,4.607500,4.727500,4.467578,40311200
2014-02-25,4.700000,4.720000,4.635000,4.685000,4.447406,24218400
2014-02-26,4.675000,4.745000,4.662500,4.677500,4.440285,36088400
2014-02-27,4.677500,4.725000,4.612500,4.625000,4.390448,38884800
2014-02-28,4.600000,4.645000,4.527500,4.595000,4.361970,32169200
2014-03-03,4.492500,4.572500,4.452500,4.572500,4.340613,37594800
2014-03-04,4.595000,4.650000,4.587500,4.620000,4.385702,26034400
2014-03-05,4.615000,4.662500,4.595000,4.660000,4.423674,24147200
2014-03-06,4.667500,4.692500,4.587500,4.595000,4.361970,29014400
2014-03-07,4.615000,4.622500,4.555000,4.590000,4.357225,26845200
2014-03-10,4.575000,4.595000,4.502500,4.522500,4.293147,30088800
2014-03-11,4.545000,4.607500,4.530000,4.567500,4.335866,29722000
2014-03-12,4.545000,4.607500,4.527500,4.580000,4.347731,23942800
2014-03-13,4.590000,4.607500,4.412500,4.435000,4.210084,38517200
2014-03-14,4.390000,4.495000,4.390000,4.455000,4.229070,46004800
2014-03-17,4.467500,4.500000,4.450000,4.455000,4.229070,29965600
2014-03-18,4.472500,4.590000,4.452500,4.560000,4.328745,29390400
2014-03-19,4.595000,4.727500,4.582500,4.640000,4.404688,36616800
2014-03-20,4.615000,4.682500,4.595000,4.642500,4.407062,19180000
2014-03-21,4.682500,4.720000,4.610000,4.635000,4.399942,56611600
2014-03-24,4.637500,4.675000,4.545000,4.612500,4.378582,30609600
2014-03-25,4.662500,4.667500,4.577500,4.612500,4.378582,30442400
2014-03-26,4.655000,4.742500,4.467500,4.507500,4.278908,55775600
2014-03-27,4.497500,4.535000,4.397500,4.447500,4.221953,54072800
2014-03-28,4.440000,4.502500,4.427500,4.475000,4.248056,39882000
2014-03-31,4.482500,4.522500,4.452500,4.477500,4.250429,27340400
2014-04-01,4.620000,4.717500,4.565000,4.662500,4.426047,65627200
2014-04-02,4.662500,4.672500,4.612500,4.632500,4.397570,23994800
2014-04-03,4.642500,4.795000,4.640000,4.682500,4.445033,59954800
2014-04-04,4.707500,4.735000,4.517500,4.537500,4.307385,36803200
2014-04-07,4.540000,4.640000,4.515000,4.552500,4.321625,42857600
2014-04-08,4.552500,4.727500,4.545000,4.715000,4.475885,47069200
2014-04-09,4.737500,4.777500,4.672500,4.710000,4.471139,42196800
2014-04-10,4.690000,4.755000,4.580000,4.595000,4.361970,37274800
2014-04-11,4.560000,4.630000,4.470000,4.530000,4.300267,35311200
2014-04-14,4.560000,4.597500,4.530000,4.580000,4.347731,29018400
2014-04-15,4.585000,4.637500,4.540000,4.612500,4.378582,30463600
2014-04-16,4.635000,4.640000,4.565000,4.622500,4.388074,23513600
2014-04-17,4.605000,4.682500,4.595000,4.640000,4.404688,15353200
2014-04-21,4.642500,4.690000,4.612500,4.677500,4.440285,11700400
2014-04-22,4.685000,4.747500,4.660000,4.717500,4.478257,25512000
2014-04-23,4.725000,4.785000,4.717500,4.772500,4.530469,26158000
2014-04-24,4.805000,4.865000,4.805000,4.815000,4.570813,39149200
2014-04-25,4.805000,4.850000,4.672500,4.682500,4.445033,31360000
2014-04-28,4.720000,4.745000,4.605000,4.662500,4.426047,22678800
2014-04-29,4.680000,4.690000,4.620000,4.672500,4.435540,17130000
2014-04-30,4.665000,4.670000,4.607500,4.617500,4.383329,30574000
2014-05-01,4.687500,4.697500,4.605000,4.642500,4.407062,19810400
2014-05-02,4.665000,4.665000,4.580000,4.607500,4.373835,15637600
2014-05-05,4.602500,4.692500,4.597500,4.657500,4.421300,23926000
2014-05-06,4.702500,4.742500,4.550000,4.562500,4.331118,41618800
2014-05-07,4.562500,4.605000,4.517500,4.567500,4.335866,29390000
2014-05-08,4.550000,4.697500,4.527500,4.625000,4.390448,43272800
2014-05-09,4.485000,4.527500,4.427500,4.512500,4.283654,53953200
2014-05-12,4.522500,4.655000,4.520000,4.645000,4.409435,29985600
2014-05-13,4.582500,4.657500,4.555000,4.570000,4.338238,22110400
2014-05-14,4.572500,4.590000,4.522500,4.525000,4.295521,21432000
2014-05-15,4.515000,4.540000,4.455000,4.500000,4.271789,32589600
2014-05-16,4.465000,4.522500,4.465000,4.490000,4.262294,28396000
2014-05-19,4.537500,4.660000,4.517500,4.635000,4.399942,36007600
2014-05-20,4.615000,4.627500,4.537500,4.560000,4.348682,25620000
2014-05-21,4.577500,4.617500,4.532500,4.560000,4.348682,21671200
2014-05-22,4.550000,4.605000,4.550000,4.580000,4.367757,13036400
2014-05-23,4.605000,4.645000,4.577500,4.622500,4.408286,18265600
2014-05-27,4.650000,4.705000,4.635000,4.705000,4.486962,20968000
2014-05-28,4.722500,4.775000,4.677500,4.745000,4.525109,22467600
2014-05-29,4.742500,4.782500,4.727500,4.737500,4.517957,17188400
2014-05-30,4.737500,4.762500,4.712500,4.750000,4.529878,23912800
2014-06-02,4.765000,4.795000,4.695000,4.735000,4.515574,18150000
2014-06-03,4.745000,4.750000,4.652500,4.715000,4.496500,24321200
2014-06-04,4.702500,4.755000,4.700000,4.720000,4.501267,16123600
2014-06-05,4.727500,4.755000,4.700000,4.740000,4.520341,18869600
2014-06-06,4.762500,4.800000,4.745000,4.757500,4.537030,16105200
2014-06-09,4.752500,4.807500,4.720000,4.762500,4.541799,24745600
2014-06-10,4.745000,4.810000,4.725000,4.787500,4.565639,21760800
2014-06-11,4.770000,4.862500,4.770000,4.850000,4.625243,26622800
2014-06-12,4.850000,4.902500,4.807500,4.880000,4.653854,33714800
2014-06-13,4.930000,4.932500,4.837500,4.885000,4.658623,22785200
2014-06-16,4.862500,4.902500,4.827500,4.870000,4.644317,19862000
2014-06-17,4.875000,4.922500,4.850000,4.902500,4.675311,15760800
2014-06-18,4.890000,4.920000,4.845000,4.897500,4.670542,21553600
2014-06-19,4.807500,4.832500,4.750000,4.785000,4.563256,47459200
2014-06-20,4.797500,4.815000,4.695000,4.732500,4.513187,35314800
2014-06-23,4.670000,4.680000,4.615000,4.677500,4.460736,41420000
2014-06-24,4.670000,4.707500,4.585000,4.605000,4.391597,27578000
2014-06-25,4.617500,4.655000,4.575000,4.652500,4.436895,21542000
2014-06-26,4.652500,4.655000,4.575000,4.590000,4.377292,25690800
2014-06-27,4.585000,4.622500,4.557500,4.595000,4.382060,30282000
2014-06-30,4.577500,4.647500,4.577500,4.635000,4.420208,18051200
2014-07-01,4.630000,4.715000,4.615000,4.687500,4.470273,32118000
2014-07-02,4.670000,4.690000,4.642500,4.670000,4.453585,17928400
2014-07-03,4.627500,4.725000,4.627500,4.712500,4.494116,13689200
2014-07-07,4.720000,4.722500,4.667500,4.675000,4.458354,12749600
2014-07-08,4.662500,4.682500,4.592500,4.637500,4.422591,22194000
2014-07-09,4.677500,4.797500,4.642500,4.777500,4.556102,38766800
2014-07-10,4.687500,4.772500,4.650000,4.752500,4.532263,26630800
2014-07-11,4.757500,4.777500,4.740000,4.762500,4.541799,19118800
2014-07-14,4.782500,4.835000,4.765000,4.822500,4.599018,27263600
2014-07-15,4.830000,4.855000,4.797500,4.842500,4.618092,39544000
2014-07-16,4.862500,4.900000,4.810000,4.837500,4.613322,31972800
2014-07-17,4.782500,4.875000,4.782500,4.825000,4.601402,32483200
2014-07-18,4.725000,4.762500,4.602500,4.610000,4.396367,56781600
2014-07-21,4.592500,4.670000,4.592500,4.637500,4.422591,24336400
2014-07-22,4.672500,4.697500,4.607500,4.617500,4.403518,29881600
2014-07-23,4.620000,4.622500,4.515000,4.520000,4.310536,29735200
2014-07-24,4.545000,4.557500,4.495000,4.527500,4.317688,25457600
2014-07-25,4.512500,4.522500,4.440000,4.447500,4.241397,26613200
2014-07-28,4.467500,4.467500,4.355000,4.430000,4.224708,33035200
2014-07-29,4.432500,4.505000,4.430000,4.445000,4.239013,21797200
2014-07-30,4.472500,4.532500,4.460000,4.520000,4.310536,24618400
2014-07-31,4.465000,4.500000,4.367500,4.375000,4.172256,40188000
2014-08-01,4.375000,4.447500,4.360000,4.422500,4.217554,21988400
2014-08-04,4.417500,4.455000,4.390000,4.412500,4.208017,24172400
2014-08-05,4.400000,4.480000,4.362500,4.415000,4.210402,29813600
2014-08-06,4.385000,4.465000,4.352500,4.410000,4.205635,22345600
2014-08-07,4.447500,4.487500,4.335000,4.365000,4.162718,40769600
2014-08-08,4.555000,4.775000,4.555000,4.750000,4.529878,89434800
2014-08-11,4.755000,4.775000,4.712500,4.725000,4.506035,34462400
2014-08-12,4.722500,4.750000,4.672500,4.725000,4.506035,29615200
2014-08-13,4.732500,4.792500,4.702500,4.752500,4.532263,25659600
2014-08-14,4.770000,4.770000,4.680000,4.700000,4.482194,25599200
2014-08-15,4.715000,4.787500,4.670000,4.760000,4.539415,36979600
2014-08-18,4.780000,4.830000,4.732500,4.825000,4.601402,28407600
2014-08-19,4.805000,4.867500,4.787500,4.842500,4.638520,24826000
2014-08-20,4.825000,4.847500,4.800000,4.812500,4.609784,22146800
2014-08-21,4.800000,4.825000,4.760000,4.767500,4.566679,27279600
2014-08-22,4.762500,4.810000,4.732500,4.770000,4.569073,25122400
2014-08-25,4.790000,4.822500,4.767500,4.777500,4.576257,15338000
2014-08-26,4.790000,4.872500,4.772500,4.862500,4.657677,26963600
2014-08-27,4.832500,4.870000,4.800000,4.807500,4.604992,18297200
2014-08-28,4.797500,4.857500,4.782500,4.847500,4.643310,17970400
2014-08-29,4.865000,4.872500,4.812500,4.862500,4.657677,20793200
2014-09-02,4.875000,4.875000,4.830000,4.875000,4.669652,19263600
2014-09-03,4.900000,4.937500,4.867500,4.920000,4.712756,25945600
2014-09-04,4.912500,5.037500,4.910000,5.007500,4.796568,49183200
2014-09-05,5.002500,5.025000,4.960000,4.992500,4.782200,25379200
2014-09-08,4.987500,4.997500,4.927500,4.947500,4.739097,31928800
2014-09-09,4.925000,4.957500,4.880000,4.885000,4.679230,19858800
2014-09-10,4.912500,4.920000,4.857500,4.902500,4.695992,17237600
2014-09-11,4.867500,4.885000,4.800000,4.852500,4.648098,25072000
2014-09-12,4.882500,4.882500,4.775000,4.780000,4.578651,26253600
2014-09-15,4.795000,4.802500,4.695000,4.715000,4.516390,29415200
2014-09-16,4.702500,4.810000,4.687500,4.785000,4.583442,21993600
2014-09-17,4.772500,4.832500,4.750000,4.787500,4.585836,17358400
2014-09-18,4.817500,4.865000,4.802500,4.860000,4.655282,21960400
2014-09-19,4.875000,4.880000,4.762500,4.770000,4.569073,60131600
2014-09-22,4.867500,4.867500,4.717500,4.722500,4.523572,22146400
2014-09-23,4.697500,4.755000,4.680000,4.702500,4.504417,19614400
2014-09-24,4.700000,4.745000,4.695000,4.730000,4.530759,15959200
2014-09-25,4.725000,4.737500,4.617500,4.627500,4.432576,29844000
2014-09-26,4.642500,4.672500,4.622500,4.637500,4.442155,24118800
2014-09-29,4.600000,4.662500,4.555000,4.630000,4.434971,20854000
2014-09-30,4.610000,4.645000,4.557500,4.612500,4.418208,27720400
2014-10-01,4.620000,4.652500,4.555000,4.567500,4.375105,35097600
2014-10-02,4.560000,4.582500,4.442500,4.547500,4.355946,28899600
2014-10-03,4.575000,4.637500,4.557500,4.557500,4.365525,23914000
2014-10-06,4.575000,4.612500,4.500000,4.530000,4.339183,19903200
2014-10-07,4.510000,4.555000,4.477500,4.482500,4.293684,30189600
2014-10-08,4.477500,4.587500,4.442500,4.565000,4.372709,26017200
2014-10-09,4.545000,4.550000,4.440000,4.477500,4.288895,30695600
2014-10-10,4.442500,4.457500,4.210000,4.212500,4.035058,69137600
2014-10-13,4.240000,4.325000,4.192500,4.197500,4.020689,39762800
2014-10-14,4.255000,4.412500,4.230000,4.295000,4.114081,37662000
2014-10-15,4.232500,4.382500,4.205000,4.360000,4.176344,40442800
2014-10-16,4.282500,4.412500,4.272500,4.362500,4.178740,35111600
2014-10-17,4.415000,4.465000,4.337500,4.355000,4.171554,29071600
2014-10-20,4.355000,4.432500,4.325000,4.392500,4.207474,20033600
2014-10-21,4.425000,4.585000,4.412500,4.580000,4.387078,35109200
2014-10-22,4.572500,4.587500,4.472500,4.472500,4.284104,23951200
2014-10-23,4.550000,4.605000,4.517500,4.572500,4.379894,21447600
2014-10-24,4.600000,4.647500,4.572500,4.620000,4.425391,21015600
2014-10-27,4.617500,4.640000,4.567500,4.622500,4.427786,14509200
2014-10-28,4.610000,4.737500,4.605000,4.732500,4.533152,19258000
2014-10-29,4.712500,4.740000,4.660000,4.702500,4.504417,16834000
2014-10-30,4.690000,4.710000,4.612500,4.672500,4.475681,17026000
2014-10-31,4.780000,4.887500,4.755000,4.885000,4.679230,25631600
2014-11-03,4.997500,5.015000,4.942500,4.967500,4.758254,30873200
2014-11-04,5.000000,5.050000,4.917500,5.032500,4.820516,36019600
2014-11-05,5.062500,5.065000,4.995000,5.032500,4.820516,33565200
2014-11-06,5.042500,5.062500,4.965000,5.055000,4.842068,39408800
2014-11-07,5.112500,5.172500,4.897500,4.947500,4.739097,45080000
2014-11-10,4.942500,5.037500,4.930000,5.005000,4.794176,29338800
2014-11-11,4.975000,5.002500,4.902500,4.945000,4.736701,21299200
2014-11-12,4.927500,4.940000,4.845000,4.912500,4.705569,20458400
2014-11-13,4.930000,4.937500,4.847500,4.887500,4.681623,22532800
2014-11-14,4.892500,4.947500,4.845000,4.947500,4.739097,16024800
2014-11-17,4.925000,4.977500,4.892500,4.925000,4.717544,15873200
2014-11-18,4.927500,5.055000,4.915000,5.042500,4.830094,20777200
2014-11-19,5.025000,5.040000,4.950000,5.002500,4.812058,24030000
2014-11-20,4.967500,5.090000,4.952500,5.085000,4.891418,22096800
2014-11-21,5.130000,5.137500,5.070000,5.112500,4.917871,19897600
2014-11-24,5.125000,5.167500,5.105000,5.145000,4.949134,13600400
2014-11-25,5.135000,5.180000,5.125000,5.142500,4.946729,19024000
2014-11-26,5.112500,5.235000,5.110000,5.230000,5.030898,21926400
2014-11-28,5.247500,5.272500,5.200000,5.242500,5.042922,12483200
2014-12-01,5.220000,5.250000,5.137500,5.145000,4.949134,19006000
2014-12-02,5.140000,5.175000,5.092500,5.152500,4.956349,24595200
2014-12-03,5.177500,5.287500,5.162500,5.285000,5.083803,28442400
2014-12-04,5.277500,5.297500,5.202500,5.237500,5.038113,18533200
2014-12-05,5.240000,5.295000,5.237500,5.267500,5.066971,16568000
2014-12-08,5.260000,5.312500,5.157500,5.200000,5.002040,22694400
2014-12-09,5.167500,5.195000,5.090000,5.182500,4.985206,23944800
2014-12-10,5.167500,5.187500,5.062500,5.067500,4.874585,20436400
2014-12-11,5.097500,5.132500,5.055000,5.065000,4.872180,13565200
2014-12-12,4.997500,5.042500,4.902500,4.907500,4.720675,32396400
2014-12-15,4.965000,5.055000,4.877500,4.892500,4.706246,25469600
2014-12-16,4.887500,4.965000,4.835000,4.837500,4.653340,18530800
2014-12-17,4.935000,5.042500,4.775000,5.035000,4.843320,34559600
2014-12-18,5.097500,5.157500,5.007500,5.055000,4.862560,22615600
2014-12-19,5.090000,5.125000,5.042500,5.105000,4.910658,32552800
2014-12-22,5.100000,5.195000,5.082500,5.195000,4.997233,14897600
2014-12-23,5.235000,5.260000,5.157500,5.162500,4.965967,10928000
2014-12-24,5.175000,5.182500,5.137500,5.142500,4.946729,4564400
2014-12-26,5.142500,5.175000,5.130000,5.147500,4.951540,5263600
2014-12-29,5.132500,5.175000,5.107500,5.140000,4.944324,8294400
2014-12-30,5.105000,5.130000,5.085000,5.092500,4.898633,11212000
2014-12-31,5.100000,5.127500,4.997500,5.012500,4.821678,16630000
2015-01-02,5.032500,5.070000,4.952500,5.032500,4.840916,11368000
2015-01-05,5.032500,5.047500,4.925000,4.947500,4.759153,19795200
2015-01-06,4.955000,4.960000,4.792500,4.797500,4.614862,19776400
2015-01-07,4.832500,4.875000,4.770000,4.785000,4.602837,32180800
2015-01-08,4.840000,4.995000,4.837500,4.965000,4.775987,28378000
2015-01-09,4.982500,5.022500,4.915000,4.985000,4.795226,20954000
2015-01-12,4.997500,5.000000,4.877500,4.922500,4.735105,19073200
2015-01-13,4.960000,5.060000,4.880000,4.915000,4.727889,23672000
2015-01-14,4.862500,4.950000,4.850000,4.935000,4.747128,15526000
2015-01-15,4.970000,5.000000,4.897500,4.900000,4.713462,18893200
2015-01-16,4.892500,4.995000,4.877500,4.990000,4.800035,18151200
2015-01-20,5.025000,5.052500,4.942500,5.005000,4.814465,14030800
2015-01-21,4.977500,5.087500,4.942500,5.075000,4.881799,14478000
2015-01-22,5.085000,5.177500,5.032500,5.162500,4.965967,15971200
2015-01-23,5.167500,5.187500,5.125000,5.177500,4.980395,12041600
2015-01-26,5.155000,5.180000,5.122500,5.155000,4.958753,13324000
2015-01-27,5.075000,5.080000,4.897500,4.907500,4.720675,35794800
2015-01-28,4.967500,4.987500,4.825000,4.827500,4.643720,27272800
2015-01-29,4.830000,4.972500,4.807500,4.945000,4.756749,23534000
2015-01-30,4.910000,4.967500,4.792500,4.800000,4.617268,29820000
2015-02-02,4.830000,4.925000,4.735000,4.905000,4.718271,25960400
2015-02-03,4.940000,5.032500,4.915000,5.027500,4.836107,18346800
2015-02-04,5.012500,5.097500,4.997500,5.040000,4.848131,18151600
2015-02-05,5.045000,5.125000,5.040000,5.122500,4.927490,14044800
2015-02-06,5.117500,5.177500,5.077500,5.100000,4.905849,21052400
2015-02-09,5.070000,5.110000,5.037500,5.095000,4.901038,27394400
2015-02-10,5.100000,5.240000,5.077500,5.237500,5.038113,22620400
2015-02-11,5.250000,5.250000,5.167500,5.202500,5.004445,32083200
2015-02-12,5.500000,5.625000,5.467500,5.575000,5.362764,67690400
2015-02-13,5.562500,5.585000,5.477500,5.577500,5.365170,31008400
2015-02-17,5.567500,5.622500,5.532500,5.595000,5.382003,20334000
2015-02-18,5.587500,5.597500,5.520000,5.530000,5.319476,17094800
2015-02-19,5.600000,5.610000,5.520000,5.545000,5.333906,16943200
2015-02-20,5.540000,5.587500,5.500000,5.585000,5.372383,15775200
2015-02-23,5.582500,5.582500,5.512500,5.540000,5.329097,12500800
2015-02-24,5.540000,5.577500,5.490000,5.577500,5.385828,14935600
2015-02-25,5.555000,5.580000,5.510000,5.535000,5.344789,12382000
2015-02-26,5.540000,5.582500,5.505000,5.550000,5.359273,15286400
2015-02-27,5.535000,5.547500,5.495000,5.515000,5.325475,15749200
2015-03-02,5.500000,5.680000,5.492500,5.650000,5.455837,30151200
2015-03-03,5.607500,5.635000,5.527500,5.545000,5.354444,16034400
2015-03-04,5.525000,5.620000,5.502500,5.607500,5.414797,22684000
2015-03-05,5.607500,5.725000,5.592500,5.715000,5.518602,32305600
2015-03-06,5.682500,5.710000,5.632500,5.637500,5.443765,25739200
2015-03-09,5.640000,5.695000,5.627500,5.652500,5.458251,22238800
2015-03-10,5.677500,5.787500,5.667500,5.750000,5.552400,52721200
2015-03-11,5.750000,5.825000,5.705000,5.720000,5.523431,26212000
2015-03-12,5.665000,5.707500,5.560000,5.667500,5.472735,40697200
2015-03-13,5.640000,5.690000,5.562500,5.675000,5.479977,35928800
2015-03-16,5.720000,5.777500,5.682500,5.742500,5.545157,23695600
2015-03-17,5.730000,5.815000,5.690000,5.812500,5.612752,29990000
2015-03-18,5.812500,5.842500,5.665000,5.717500,5.521015,41384400
2015-03-19,5.737500,5.825000,5.695000,5.805000,5.605510,31075600
2015-03-20,5.852500,5.902500,5.797500,5.867500,5.665863,46208400
2015-03-23,5.692500,5.767500,5.675000,5.677500,5.482391,42601200
2015-03-24,5.660000,5.700000,5.575000,5.600000,5.407553,33048000
2015-03-25,5.597500,5.597500,5.242500,5.260000,5.079238,54255200
2015-03-26,5.152500,5.265000,5.115000,5.242500,5.062339,31192000
2015-03-27,5.272500,5.365000,5.187500,5.345000,5.161317,31828800
2015-03-30,5.370000,5.395000,5.300000,5.367500,5.183044,25325200
2015-03-31,5.352500,5.357500,5.227500,5.232500,5.052683,35727600
2015-04-01,5.252500,5.270000,5.162500,5.252500,5.071998,33076800
2015-04-02,5.282500,5.297500,5.220000,5.265000,5.084067,19220400
2015-04-06,5.242500,5.435000,5.187500,5.417500,5.231327,51586400
2015-04-07,5.417500,5.525000,5.387500,5.465000,5.277194,41396400
2015-04-08,5.470000,5.525000,5.417500,5.505000,5.315819,36643200
2015-04-09,5.462500,5.650000,5.460000,5.632500,5.438937,37943200
2015-04-10,5.637500,5.692500,5.617500,5.690000,5.494462,25872800
2015-04-13,5.677500,5.710000,5.612500,5.637500,5.443765,23672400
2015-04-14,5.615000,5.637500,5.535000,5.590000,5.397898,22027600
2015-04-15,5.605000,5.700000,5.577500,5.657500,5.463079,24356000
2015-04-16,5.625000,5.672500,5.582500,5.622500,5.429280,15528400
2015-04-17,5.505000,5.605000,5.502500,5.550000,5.359273,29363600
2015-04-20,5.575000,5.610000,5.512500,5.522500,5.332718,23162400
2015-04-21,5.590000,5.590000,5.487500,5.515000,5.325475,23045600
2015-04-22,5.547500,5.585000,5.462500,5.577500,5.385828,20742000
2015-04-23,5.475000,5.607500,5.412500,5.555000,5.364101,25938000
2015-04-24,5.552500,5.555000,5.445000,5.507500,5.318233,24096000
2015-04-27,5.525000,5.647500,5.477500,5.550000,5.359273,24845600
2015-04-28,5.540000,5.597500,5.487500,5.577500,5.385828,23448400
2015-04-29,5.537500,5.592500,5.512500,5.535000,5.344789,19515600
2015-04-30,5.507500,5.577500,5.495000,5.550000,5.359273,21884400
2015-05-01,5.595000,5.705000,5.570000,5.687500,5.492046,25696800
2015-05-04,5.682500,5.720000,5.635000,5.652500,5.458251,20072000
2015-05-05,5.632500,5.640000,5.482500,5.507500,5.318233,29292800
2015-05-06,5.537500,5.590000,5.452500,5.525000,5.335132,31648400
2015-05-07,5.502500,5.640000,5.485000,5.622500,5.429280,53456400
2015-05-08,5.252500,5.460000,5.122500,5.207500,5.028543,114655200
2015-05-11,5.135000,5.210000,5.095000,5.157500,4.980260,54414400
2015-05-12,5.120000,5.250000,5.117500,5.207500,5.028543,38880000
2015-05-13,5.245000,5.285000,5.187500,5.237500,5.057512,30852400
2015-05-14,5.252500,5.350000,5.240000,5.322500,5.139590,29305200
2015-05-15,5.345000,5.370000,5.292500,5.325000,5.142004,21582400
2015-05-18,5.312500,5.350000,5.287500,5.317500,5.134762,32497200
2015-05-19,5.300000,5.317500,5.250000,5.260000,5.102749,25380800
2015-05-20,5.262500,5.325000,5.255000,5.260000,5.102749,19682400
2015-05-21,5.262500,5.285000,5.217500,5.222500,5.066369,23969200
2015-05-22,5.235000,5.255000,5.202500,5.215000,5.059094,21259200
2015-05-26,5.190000,5.225000,5.142500,5.182500,5.027566,25973200
2015-05-27,5.217500,5.485000,5.200000,5.460000,5.296770,43233200
2015-05-28,5.460000,5.552500,5.450000,5.535000,5.369527,32765600
2015-05-29,5.535000,5.570000,5.525000,5.532500,5.367103,33516800
2015-06-01,5.567500,5.650000,5.532500,5.595000,5.427734,37266000
2015-06-02,5.560000,5.590000,5.480000,5.485000,5.321023,22430400
2015-06-03,5.500000,5.542500,5.415000,5.425000,5.262817,25078800
2015-06-04,5.392500,5.540000,5.392500,5.522500,5.357401,32371200
2015-06-05,5.505000,5.590000,5.447500,5.565000,5.398631,31332000
2015-06-08,5.547500,5.585000,5.375000,5.437500,5.274943,34281200
2015-06-09,5.442500,5.505000,5.432500,5.465000,5.301620,25688800
2015-06-10,5.400000,5.435000,5.337500,5.367500,5.207035,52946000
2015-06-11,5.367500,5.462500,5.367500,5.425000,5.262817,28305200
2015-06-12,5.390000,5.422500,5.265000,5.277500,5.119726,32372800
2015-06-15,5.250000,5.292500,5.210000,5.267500,5.110025,30654800
2015-06-16,5.257500,5.340000,5.205000,5.332500,5.173080,25689200
2015-06-17,5.330000,5.425000,5.317500,5.395000,5.233714,23354400
2015-06-18,5.440000,5.520000,5.425000,5.485000,5.321023,29940400
2015-06-19,5.485000,5.530000,5.417500,5.467500,5.304047,35565600
2015-06-22,5.477500,5.507500,5.362500,5.445000,5.282219,51423600
2015-06-23,5.455000,5.497500,5.262500,5.305000,5.146403,41406400
2015-06-24,5.297500,5.325000,5.227500,5.252500,5.095473,25336800
2015-06-25,5.252500,5.325000,5.252500,5.292500,5.134277,35046000
2015-06-26,5.250000,5.255000,5.162500,5.185000,5.029991,42129600
2015-06-29,5.125000,5.177500,5.022500,5.030000,4.879625,39172400
2015-06-30,5.060000,5.082500,4.992500,5.027500,4.877200,31591600
2015-07-01,5.152500,5.225000,5.055000,5.100000,4.947533,30289200
2015-07-02,5.097500,5.137500,5.072500,5.105000,4.952383,14576400
2015-07-06,5.062500,5.132500,5.005000,5.042500,4.891751,21477600
2015-07-07,5.012500,5.032500,4.790000,4.947500,4.799592,59425200
2015-07-08,4.920000,4.950000,4.872500,4.912500,4.765638,33249200
2015-07-09,4.990000,5.012500,4.822500,4.852500,4.707432,35758800
2015-07-10,4.915000,4.982500,4.902500,4.937500,4.789890,21670800
2015-07-13,4.987500,4.997500,4.937500,4.970000,4.821417,21247200
2015-07-14,4.977500,4.982500,4.907500,4.972500,4.823844,24921600
2015-07-15,4.960000,4.992500,4.892500,4.937500,4.789890,26573200
2015-07-16,4.967500,5.047500,4.950000,5.047500,4.896603,28284800
2015-07-17,5.030000,5.035000,4.952500,5.017500,4.867499,22037200
2015-07-20,5.017500,5.037500,4.912500,4.925000,4.777764,18841200
2015-07-21,4.915000,5.017500,4.915000,4.947500,4.799592,14972000
2015-07-22,4.912500,4.912500,4.792500,4.852500,4.707432,35647200
2015-07-23,4.862500,4.985000,4.852500,4.912500,4.765638,16991600
2015-07-24,4.947500,4.952500,4.835000,4.855000,4.709857,18884400
2015-07-27,4.812500,4.882500,4.772500,4.827500,4.683179,19242000
2015-07-28,4.840000,4.965000,4.790000,4.932500,4.785039,19830800
2015-07-29,4.922500,5.032500,4.902500,4.992500,4.843245,23268000
2015-07-30,4.980000,5.055000,4.980000,5.005000,4.855373,19018000
2015-07-31,5.025000,5.027500,4.957500,4.987500,4.838396,21834000
2015-08-03,5.027500,5.077500,4.962500,5.072500,4.920855,39713200
2015-08-04,5.055000,5.107500,5.035000,5.092500,4.940258,26010000
2015-08-05,5.217500,5.222500,5.135000,5.145000,4.991187,23462800
2015-08-06,5.132500,5.170000,5.027500,5.112500,4.959659,65567600
2015-08-07,5.615000,5.842500,5.470000,5.745000,5.573249,140524800
2015-08-10,5.705000,5.987500,5.670000,5.945000,5.767272,66230400
2015-08-11,5.857500,5.972500,5.857500,5.915000,5.738168,43500800
2015-08-12,5.820000,5.972500,5.820000,5.930000,5.752719,38404800
2015-08-13,5.937500,5.950000,5.865000,5.880000,5.704215,27688400
2015-08-14,5.875000,5.920000,5.840000,5.885000,5.709064,21465200
2015-08-17,5.875000,5.875000,5.775000,5.847500,5.672684,27388000
